CustomerID,PersonType,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion,CustomerRowGUID,CustomerModifiedDate,StoreName,SalesPersonID
17936,IN,false,,Tonya,O,Deng,,0,{32ED0FE1-8BBE-40A5-834F-4107A54566AF},2013-09-18T00:00:00.000Z,,
17937,IN,false,,Heidi,D,Kapoor,,2,{6A1619AE-B908-4993-8D46-E7AFF65D3B3F},2013-02-01T00:00:00.000Z,,
17938,IN,false,,Ruben,D,Gill,,0,{F2B750B4-F430-4DE0-AF68-78985A366C41},2014-06-06T00:00:00.000Z,,
17939,IN,false,,Kelli,,Wang,,2,{BEBC4351-A8B6-452D-9B11-87BBE911D696},2014-06-05T00:00:00.000Z,,
17940,IN,false,,Tommy,L,Yuan,,1,{684DE6F8-504C-4D11-9C1F-5AD4DE85869E},2013-04-08T00:00:00.000Z,,
17941,IN,false,,David,,Jenkins,,1,{26AD4240-AF4F-4E02-BA67-D91170ADD725},2013-04-02T00:00:00.000Z,,
17942,IN,false,,Steven,,Watson,,0,{1112AB60-0248-41E2-BC73-09C91C64A7BE},2013-04-04T00:00:00.000Z,,
17943,IN,false,,Joe,J,Romero,,0,{0BCBE069-6DAF-4A0E-8927-8AEE9716FF1E},2013-02-07T00:00:00.000Z,,
17944,IN,false,,Riley,T,Rivera,,0,{D2F78243-09D2-4F72-9547-300475493E99},2013-05-05T00:00:00.000Z,,
17945,IN,false,,Julio,,Rubio,,0,{934D5297-AE63-4794-B561-49EA9646BE58},2013-04-22T00:00:00.000Z,,
17946,IN,false,,Jocelyn,,Washington,,2,{6A741198-4331-477C-8D9A-2571377E6452},2013-03-31T00:00:00.000Z,,
17947,IN,false,,Erick,H,Srini,,1,{2CB2F3F5-7B49-4322-AA11-5B682F8CA140},2013-05-13T00:00:00.000Z,,
17948,IN,false,,Cheryl,A,Vazquez,,0,{2FD2B6A8-4B9D-43E7-8B5B-E3C4393D9B58},2013-02-21T00:00:00.000Z,,
17949,IN,false,,Sophia,,Mitchell,,2,{34AA2111-F9EE-4720-8123-CA15BC263563},2013-05-08T00:00:00.000Z,,
17950,IN,false,,Alberto,,Ortega,,1,{7C81003B-8FDC-444A-996F-ACF81EFAC4B5},2013-05-15T00:00:00.000Z,,
17951,IN,false,,Frederick,,Malhotra,,0,{69081FC6-4718-4717-9FA0-D5A849E9E071},2013-12-05T00:00:00.000Z,,
17952,IN,false,,Brendan,,Beck,,2,{2EEC4321-8C3B-4297-A98B-E173E793970E},2013-05-26T00:00:00.000Z,,
17953,IN,false,,Latoya,L,Raje,,1,{5592DDEB-EACB-4FA6-A840-86F2CC4F6008},2014-01-19T00:00:00.000Z,,
17954,IN,false,,Shelby,B,Torres,,0,{F9442D64-E6CE-4304-9C6D-E0EECAD8D944},2013-10-20T00:00:00.000Z,,
17955,IN,false,,Ronnie,,Zhao,,0,{0BB83796-60D2-4C37-8298-8FFC8B9DBFFF},2014-04-16T00:00:00.000Z,,
17956,IN,false,,Jaime,,Gomez,,1,{56CCA517-2DA8-49FB-8401-628FEB4D1445},2011-06-22T00:00:00.000Z,,
17957,IN,false,,Misty,J,Yuan,,0,{E9384981-FB2B-4A2A-AA05-0419DEB14AB7},2011-06-30T00:00:00.000Z,,
17958,IN,false,,Ricardo,C,Lal,,0,{A2AF4CCE-4C40-4B65-8BAB-337E88421C4B},2013-02-24T00:00:00.000Z,,
17959,IN,false,,Ebony,A,Srini,,0,{4FCF470C-BE7E-4FEB-BD82-6A6F55A19827},2013-02-12T00:00:00.000Z,,
17960,IN,false,,Marie,L,Rodriguez,,0,{1D7C8E18-B5FC-40A3-B7D0-7B5C256DE82A},2013-02-13T00:00:00.000Z,,
17961,IN,false,,Meghan,,Blanco,,0,{3F5951EC-D56C-462D-AB00-439EB75CB96E},2014-04-06T00:00:00.000Z,,
17962,IN,false,,Colin,,Zhou,,2,{6EC12423-9493-4AD4-8B47-7321E50DE18D},2013-02-14T00:00:00.000Z,,
17963,IN,false,,Natalie,,Collins,,1,{A8AC9B4D-9C99-4B08-829E-9464DA195754},2013-04-30T00:00:00.000Z,,
17964,IN,false,,Darren,,Suri,,0,{205BE693-9421-47B6-AD30-D7779FE6997F},2013-05-03T00:00:00.000Z,,
17965,IN,false,,Warren,A,Chander,,0,{6F75D1CC-0FC2-4B54-8043-3E2AAC7FD76A},2013-02-20T00:00:00.000Z,,
17966,IN,false,,Kellie,K,Gutierrez,,0,{1030ED08-1D0B-4A6A-AFC8-350008FCD8A9},2013-02-19T00:00:00.000Z,,
17967,IN,false,,Cassandra,,Gonzalez,,1,{8656DE6D-D8D4-4AE0-95B6-24F71B1DF9F4},2014-05-30T00:00:00.000Z,,
17968,IN,false,,Nina,L,Black,,0,{8F8C640D-FF93-47CA-AFAF-914987006397},2013-02-13T00:00:00.000Z,,
17969,IN,false,,Jeffery,,Li,,2,{941206E6-6ABE-423B-835F-A33E98251934},2013-02-11T00:00:00.000Z,,
17970,IN,false,,Erick,,Martinez,,2,{2EB2DA5B-FDE5-4ACB-B29F-84DB4487786C},2013-09-01T00:00:00.000Z,,
17971,IN,false,,Mayra,,Perez,,0,{F7C6DE63-3CFC-4088-AC32-4AC3E6B04D55},2011-07-25T00:00:00.000Z,,
17972,IN,false,,Alisha,,Ma,,2,{B4FF6F77-CD57-4D7E-B0F5-76309566E143},2013-03-17T00:00:00.000Z,,
17973,IN,false,,Johnathan,A,Rodriguez,,0,{C210223B-5141-4CCD-BBD8-06D8C1B4A626},2011-08-21T00:00:00.000Z,,
17974,IN,false,,Kate,,Raje,,2,{5A625250-30AF-49B6-B8C3-D8BAC23A5517},2013-03-22T00:00:00.000Z,,
17975,IN,false,,Candace,B,Sai,,0,{7B0A60B9-26DF-4E58-817A-636DC6FB4481},2011-08-31T00:00:00.000Z,,
17976,IN,false,,Daisy,B,Carlson,,0,{02073F35-58A6-42EE-8AD2-BAC1DBB152A2},2013-05-22T00:00:00.000Z,,
17977,IN,false,,Valerie,,Zeng,,0,{0730020F-6558-4839-B080-F32621F2F131},2013-03-27T00:00:00.000Z,,
17978,IN,false,,Armando,P,Diaz,,0,{C1D315D7-B015-4C68-8CC5-A1FF85C28F75},2013-03-20T00:00:00.000Z,,
17979,IN,false,,Lisa,A,Lin,,0,{5FEEDA45-D50D-425C-B2A9-167C92512623},2013-03-12T00:00:00.000Z,,
17980,IN,false,,Paige,,Hughes,,0,{5F962A58-3A99-4DF2-B785-9C1D124E8C8E},2013-05-04T00:00:00.000Z,,
17981,IN,false,,Fernando,,Mitchell,,0,{51388B3C-CD82-4E46-9FA6-38D1F854077C},2013-03-01T00:00:00.000Z,,
17982,IN,false,,Francisco,K,Mehta,,1,{0C898A20-C835-49C3-AAEA-4EC931DA93BE},2011-10-19T00:00:00.000Z,,
17983,IN,false,,Carol,,Saunders,,0,{7F570B6D-9038-457C-8580-EA1526F35D19},2013-05-16T00:00:00.000Z,,
17984,IN,false,,Barbara,G,Andersen,,1,{9C15344C-BCDD-45B3-A43B-F2BB70362F61},2013-05-21T00:00:00.000Z,,
17985,IN,false,,Cedric,,Sun,,0,{314B1E94-798E-46DE-8E3B-0ABA96F055A8},2013-05-26T00:00:00.000Z,,
17986,IN,false,,Monica,D,Malhotra,,1,{E86ED75C-4087-4462-873E-AC55700C22C9},2013-05-18T00:00:00.000Z,,
17987,IN,false,,Cara,E,Sun,,0,{5D2EC9F1-3FB5-446D-BA93-9622A0816D87},2011-10-05T00:00:00.000Z,,
17988,IN,false,,Alfredo,W,Diaz,,1,{75C17D72-A465-4B74-B6D1-CED94DC5D823},2014-03-25T00:00:00.000Z,,
17989,IN,false,,Tiffany,P,Sun,,0,{8D28FF37-EFD3-4B15-9637-DC97E018803A},2013-05-05T00:00:00.000Z,,
17990,IN,false,,Kristina,,Patel,,0,{37B50CF4-758C-4A10-B2E2-1CBF96273925},2013-03-24T00:00:00.000Z,,
17991,IN,false,,Richard,,Kelly,,0,{9B19D8BA-FFC0-43A7-8C54-3FE1FB45442D},2013-12-24T00:00:00.000Z,,
17992,IN,false,,Sandra,N,Ma,,2,{0E033584-7285-47A8-B353-B7B66A6E9F7B},2013-07-30T00:00:00.000Z,,
17993,IN,false,,Richard,I,Williams,,1,{35D69B55-9D52-4CD3-B10B-6D673A852EC9},2013-07-06T00:00:00.000Z,,
17994,IN,false,,Bradley,T,Xu,,1,{18F9B70D-79FA-4AB4-958F-8FA227D66E28},2013-07-19T00:00:00.000Z,,
17995,IN,false,,Sabrina,,Jimenez,,0,{59A393F7-58A2-4C46-86ED-6C21A084D192},2014-02-03T00:00:00.000Z,,
17996,IN,false,,Cedric,,Raji,,2,{3AD9B3A0-80B2-4E6C-908A-6FA503D228CB},2011-11-07T00:00:00.000Z,,
17997,IN,false,,April,J,Sharma,,0,{DF709124-C50B-4632-8995-9073D3D66E0F},2013-09-18T00:00:00.000Z,,
17998,IN,false,,Tammy,A,Weber,,0,{E148A7F5-4821-4AB0-9034-6DCE408782C1},2013-05-27T00:00:00.000Z,,
17999,IN,false,,Byron,,Romero,,1,{F6724C09-1272-4354-A0A1-07D6997053B7},2011-11-24T00:00:00.000Z,,
18000,IN,false,,Ramon,,She,,0,{BD00D86B-89B4-4824-A117-7E2F15E57253},2013-03-14T00:00:00.000Z,,
18001,IN,false,,Ross,J,Suri,,1,{A650F00D-B21A-473D-B937-8B6341A2AED5},2014-04-13T00:00:00.000Z,,
18002,IN,false,,Gina,M,Navarro,,0,{2B625645-D6D1-4072-9AA2-0E2E612932F7},2014-02-21T00:00:00.000Z,,
18003,IN,false,,Edwin,M,Chande,,2,{8A057CE6-33B2-40D0-8CDF-93ED39EC2874},2014-06-26T00:00:00.000Z,,
18004,IN,false,,Tonya,,Shen,,0,{7FB80BBA-F7A7-40B4-A2A4-E0269BE3458C},2011-11-10T00:00:00.000Z,,
18005,IN,false,,Renee,K,Ramos,,2,{CAF6D870-6D50-4D3E-8894-6AD81C610968},2013-05-22T00:00:00.000Z,,
18006,IN,false,,Franklin,E,Chander,,0,{CF543A0A-F429-4FCA-AE1A-F21E4A9AB325},2013-10-01T00:00:00.000Z,,
18007,IN,false,,Michele,,Suri,,2,{E461FB2A-17A0-4B38-876B-A7F31ABD09BA},2013-12-27T00:00:00.000Z,,
18008,IN,false,,Deanna,D,Sai,,1,{36A650C5-7DB1-43E9-BF50-8DBFC4D3FE44},2011-12-17T00:00:00.000Z,,
18009,IN,false,,Deanna,,Prasad,,2,{2EA1639D-8BB9-410B-AF26-6BDEE28A66CB},2011-12-27T00:00:00.000Z,,
18010,IN,false,,Clarence,S,Jai,,0,{D17A73AB-9C0D-46C8-B665-0893293E9AEB},2012-01-06T00:00:00.000Z,,
18011,IN,false,,Frank,,Gomez,,0,{B197F3F4-2AB0-44F7-BF20-5EA573CE8F55},2012-01-04T00:00:00.000Z,,
18012,IN,false,,Karen,R,Zhu,,2,{0E9ECA38-2F74-441F-AE91-D91798BEE346},2014-04-04T00:00:00.000Z,,
18013,IN,false,,Kathleen,E,Munoz,,0,{6D0E6794-DC89-49CF-9D46-ED1DB6EE9136},2014-06-16T00:00:00.000Z,,
18014,IN,false,,Wayne,M,Xu,,0,{5B7A7E27-1758-407C-AF39-D9ABDC2A1653},2013-09-06T00:00:00.000Z,,
18015,IN,false,,Haley,D,Edwards,,2,{8E9B7BA6-4C07-417D-886E-AC6EAF311221},2014-04-16T00:00:00.000Z,,
18016,IN,false,,Tiffany,J,Liu,,1,{7855FCA3-0954-4EC4-8E57-BDEEDDC0A26C},2014-04-16T00:00:00.000Z,,
18017,IN,false,,Kurt,A,Shan,,2,{24174C3C-0346-4F1F-8C76-509E36748D59},2013-07-20T00:00:00.000Z,,
18018,IN,false,,Peter,,Xie,,1,{280E2489-F20E-4B40-B2A1-C9E7839AD51F},2014-02-08T00:00:00.000Z,,
18019,IN,false,,Yolanda,W,Raji,,1,{58403002-8234-4D05-AF57-C276CF1C28F3},2013-05-05T00:00:00.000Z,,
18020,IN,false,,Armando,W,Ruiz,,2,{0A902A0D-8CF8-4619-9A75-7D218925E818},2014-01-23T00:00:00.000Z,,
18021,IN,false,,Trisha,A,She,,0,{4960A9CF-317C-4BA2-B01E-68EAE3D8D106},2013-03-05T00:00:00.000Z,,
18022,IN,false,,Victor,,Alvarez,,0,{F98E4223-A3B7-49CE-99B9-B0B5966D4CF3},2013-07-30T00:00:00.000Z,,
18023,IN,false,,Terrence,W,Raji,,1,{B801150D-5DBB-47D2-8CDA-E425E70BEED2},2014-03-03T00:00:00.000Z,,
18024,IN,false,,Nancy,L,Kapoor,,0,{376AFFDE-4342-45CB-8E12-D1D2079C072A},2013-09-01T00:00:00.000Z,,
18025,IN,false,,Benjamin,,Flores,,0,{435099A9-057B-4B3B-8EC4-1C718052D414},2014-01-20T00:00:00.000Z,,
18026,IN,false,,Alisha,R,He,,1,{559C72F3-27BF-4C96-94C2-E3596C70ACBE},2013-03-31T00:00:00.000Z,,
18027,IN,false,,Alexia,W,Griffin,,0,{AD7AC5E1-C143-409D-9975-DE12FD559E02},2013-05-14T00:00:00.000Z,,
18028,IN,false,,Jessie,W,Zheng,,0,{02485482-801B-45AB-8876-5FE5BC07D2A4},2013-04-13T00:00:00.000Z,,
18029,IN,false,,Carmen,,Malhotra,,0,{71522AC8-3424-4FF6-BACA-1FC4D9A19A19},2014-01-26T00:00:00.000Z,,
18030,IN,false,,Victor,,Torres,,1,{18AFECE8-6250-40D4-9B54-6F044BD61977},2013-08-06T00:00:00.000Z,,
18031,IN,false,,Shawna,A,Tang,,1,{C584F834-2355-45BB-A0C0-1CC80785A130},2013-10-16T00:00:00.000Z,,
18032,IN,false,,Cassie,A,Raji,,1,{659446B9-B121-4BAC-94EF-64FFF93C2840},2013-10-05T00:00:00.000Z,,
18033,IN,false,,Evelyn,W,Patel,,2,{2E878D51-B329-409D-947D-B827C00952BC},2014-02-01T00:00:00.000Z,,
18034,IN,false,,Ethan,J,Robinson,,0,{B2123DB5-B9E1-400F-AF35-CF4A9872E12B},2013-10-21T00:00:00.000Z,,
18035,IN,false,,Karen,K,Zhang,,0,{19805028-382E-4B9A-A720-714403FC0DD3},2014-05-28T00:00:00.000Z,,
18036,IN,false,,Bruce,,Sanchez,,0,{BF92F61C-C365-4559-A6EC-84DBDE97738B},2013-08-28T00:00:00.000Z,,
18037,IN,false,,Bruce,B,Garcia,,0,{1DE39AF9-A930-419D-94BA-9C9CB2652C6E},2014-02-09T00:00:00.000Z,,
18038,IN,false,,Kelli,,Kumar,,2,{B463E09E-38CD-4A6E-B9D6-230B6CC49A31},2012-01-11T00:00:00.000Z,,
18039,IN,false,,Logan,,Clark,,1,{35C1FB20-8E27-45D3-860D-A7E34C08BB98},2012-02-04T00:00:00.000Z,,
18040,IN,false,,Curtis,L,Liu,,1,{45B1A666-8DC1-4029-89C5-D7E6BBD0FEE6},2013-11-29T00:00:00.000Z,,
18041,IN,false,,Sheena,,Xie,,1,{08461783-2E5A-4269-8A7A-5687E0AD7987},2013-12-17T00:00:00.000Z,,
18042,IN,false,,Stanley,,Srini,,0,{5D60A570-311B-44CA-9FAE-4BCA898D500D},2013-09-01T00:00:00.000Z,,
18043,IN,false,,Katie,A,Chande,,0,{007D3047-4F6B-4645-A4E5-AA087B05C8D4},2013-10-20T00:00:00.000Z,,
18044,IN,false,,Kendra,,Carlson,,1,{C67303F9-7DB8-4342-83C6-3C18C36BEF2B},2014-02-07T00:00:00.000Z,,
18045,IN,false,,Toni,,Arun,,0,{ABC14009-4A1B-4CB9-896A-2FE4A1716F28},2013-05-10T00:00:00.000Z,,
18046,IN,false,,Terry,P,Jai,,0,{0DFF94B2-B963-441E-BC92-1D13A363C5A8},2012-02-23T00:00:00.000Z,,
18047,IN,false,,Latasha,,Alvarez,,0,{2D0D49C7-8EFD-448C-97BC-49D3D4A96BB9},2012-05-30T00:00:00.000Z,,
18048,IN,false,,Alisha,,Sun,,1,{658B60FC-9950-4ED2-9AD8-43F2D377D8BF},2014-04-20T00:00:00.000Z,,
18049,IN,false,,Patrick,H,Watson,,1,{355426B9-A872-41D1-ACA6-2D3F7BC1C737},2014-02-13T00:00:00.000Z,,
18050,IN,false,,Sara,,Cooper,,2,{AAE70B82-F039-4C87-AF00-B1A838F4931B},2014-02-09T00:00:00.000Z,,
18051,IN,false,,Caroline,,Price,,0,{C7DC57C5-DA29-4FDC-BFE3-8F9C8A702317},2014-05-04T00:00:00.000Z,,
18052,IN,false,,Maria,J,Young,,0,{53FE8011-B9E7-4890-A18B-E49FF64B57CB},2014-02-17T00:00:00.000Z,,
18053,IN,false,,Stefanie,,Smith,,1,{ACE1F701-9A90-44C8-A93A-6EE961E2834D},2013-07-14T00:00:00.000Z,,
18054,IN,false,,Jake,,Zeng,,0,{DB66201C-786C-4703-A0FF-BBE34AA49F74},2013-09-23T00:00:00.000Z,,
18055,IN,false,,Trevor,A,Harrison,,2,{F4D2D3B1-1FEF-4BCB-B02F-A59FCA21931E},2013-07-15T00:00:00.000Z,,
18056,IN,false,,Haley,A,Price,,1,{E65C7A6F-81FA-4BB7-935A-4EEA9297D104},2014-02-06T00:00:00.000Z,,
18057,IN,false,,Logan,A,Washington,,1,{4C984B5E-7627-4237-8C87-1649D91E2258},2014-02-02T00:00:00.000Z,,
18058,IN,false,,Riley,S,Patterson,,0,{C7716476-FDD8-42CF-90BF-E065AA82CA82},2014-02-03T00:00:00.000Z,,
18059,IN,false,,Bailey,E,Gonzalez,,0,{004EAF54-DACB-41A9-B7EE-6D622E44A903},2014-02-07T00:00:00.000Z,,
18060,IN,false,,Sara,,Carter,,2,{5E40A95C-F75A-4982-9C6B-3A1DD1D69EEE},2014-02-01T00:00:00.000Z,,
18061,IN,false,,Jesse,A,Bailey,,1,{A6A8452F-16CA-4A45-B57E-22E0392D07F7},2013-12-14T00:00:00.000Z,,
18062,IN,false,,Dylan,,Anderson,,0,{4B2C088A-6FD7-4AEA-8AC4-4932784D93F5},2014-02-22T00:00:00.000Z,,
18063,IN,false,,Alexandria,C,Ward,,0,{B1C10977-BAC7-4B89-9DDB-3166EE66E643},2013-08-26T00:00:00.000Z,,
18064,IN,false,,Catherine,,Rivera,,0,{97F2ED26-85C9-4150-A628-E6D4493DE57D},2013-08-22T00:00:00.000Z,,
18065,IN,false,,Julia,,Brown,,0,{8B13B21B-E9A5-4213-B15B-34259BAAE6E4},2014-02-04T00:00:00.000Z,,
18066,IN,false,,Steve,J,He,,0,{F3281D66-264C-47F5-8045-AD7F230D66D1},2014-04-14T00:00:00.000Z,,
18067,IN,false,,Jackson,E,King,,2,{CE5A5C10-5E13-4482-BF00-9C734F557129},2014-04-19T00:00:00.000Z,,
18068,IN,false,,Ethan,,Walker,,1,{DC711B37-15F7-4B7C-B552-6A562960E45D},2014-04-02T00:00:00.000Z,,
18069,IN,false,,Elijah,E,Hill,,1,{08F84A1B-4610-412E-85E1-277C498B93AD},2014-01-01T00:00:00.000Z,,
18070,IN,false,,Alyssa,P,Martinez,,1,{CCA33F96-B79C-4A67-9F17-FB180AA9EAFB},2014-06-25T00:00:00.000Z,,
18071,IN,false,,Katelyn,E,Campbell,,2,{5A44C837-297F-4109-A718-28ACC040DD0C},2013-09-25T00:00:00.000Z,,
18072,IN,false,,Maria,D,Perez,,0,{20C153EE-7AFF-4334-AF17-77CD9B02ACAC},2014-02-07T00:00:00.000Z,,
18073,IN,false,,Robert,A,Chen,,2,{4E78D46A-A8B7-4F0D-9900-0CA41817B640},2014-06-22T00:00:00.000Z,,
18074,IN,false,,Julia,L,Hall,,1,{76C0D7DC-F845-4F0D-8E96-1BF7346E3F13},2013-12-19T00:00:00.000Z,,
18075,IN,false,,Courtney,C,Adams,,0,{205564F6-8F29-4DC8-A4D9-C42A9075F623},2014-04-07T00:00:00.000Z,,
18076,IN,false,,Andre,F,Mehta,,1,{65C5854E-648D-4BFC-9648-45605A43CE27},2014-03-31T00:00:00.000Z,,
18077,IN,false,,Philip,,Ruiz,,0,{FFBFDCA5-6731-45E2-8CE3-88D642EA55A5},2013-10-30T00:00:00.000Z,,
18078,IN,false,,Ruben,,Srini,,0,{3DE819A0-A22A-490F-BACF-162B64979E7D},2013-08-27T00:00:00.000Z,,
18079,IN,false,,Victoria,,Martin,,0,{D3F51331-6535-435C-A65D-04E638994C0C},2014-02-16T00:00:00.000Z,,
18080,IN,false,,Paige,,Richardson,,0,{A92F4AB2-7818-4A80-AC16-9B69CBC54022},2014-02-04T00:00:00.000Z,,
18081,IN,false,,Amanda,,Parker,,0,{F9162AEE-59DD-4A69-81DC-9A88AFF68054},2013-12-12T00:00:00.000Z,,
18082,IN,false,,Steven,E,Sanchez,,2,{7A4F15EF-F2F7-4746-AFB4-6E4956619D49},2014-04-10T00:00:00.000Z,,
18083,IN,false,,Osarumwense,Uwaifiokun,Agbonile,,0,{3309A53F-3020-495A-A423-C1DBCCCAC66C},2013-11-30T00:00:00.000Z,,
18084,IN,false,,Jessica,,Diaz,,2,{4A83B5B5-3B74-4F07-9FDB-06E25F1B8AD0},2014-02-19T00:00:00.000Z,,
18085,IN,false,,Christy,U,Nath,,0,{507D55E9-62A9-4820-80A8-2F9EE4657A92},2014-02-27T00:00:00.000Z,,
18086,IN,false,,Jaclyn,R,Zeng,,0,{C12F1699-B8BB-4914-AB4B-CE5A21C5FFA3},2014-02-11T00:00:00.000Z,,
18087,IN,false,,Marcus,J,Long,,1,{B8B55D11-E3E1-4F60-AA40-4BB613EBB4F5},2014-01-29T00:00:00.000Z,,
18088,IN,false,,Seth,A,Stewart,,0,{C1E37709-3E92-48FB-A151-D725D5B7C6F7},2014-02-12T00:00:00.000Z,,
18089,IN,false,,Melanie,C,Gonzales,,0,{895F8974-38D9-4977-97F0-EFF10BEF1DC9},2014-05-01T00:00:00.000Z,,
18090,IN,false,,Lucas,P,Smith,,2,{BE99A430-E3B4-4B28-BFCD-BF9D4529EA21},2013-09-21T00:00:00.000Z,,
18091,IN,false,,Chase,,Bell,,1,{762D4DA7-C847-4247-9466-E35E6B1BC71B},2014-05-07T00:00:00.000Z,,
18092,IN,false,,Eduardo,,Baker,,1,{D513C48A-D185-49EB-A52C-1C725D13194D},2014-05-04T00:00:00.000Z,,
18093,IN,false,,Grace,M,Johnson,,2,{2E28FC47-FC1D-4FCC-9B2D-066BD8860BDC},2013-11-16T00:00:00.000Z,,
18094,IN,false,,Roy,,Alonso,,0,{32CC121D-9B33-403A-9D6F-423D3885C8A9},2013-07-22T00:00:00.000Z,,
18095,IN,false,,Thomas,M,Campbell,,2,{24552DDE-C947-4C36-9581-79D8D8E9E986},2013-07-08T00:00:00.000Z,,
18096,IN,false,,Ariana,R,Kelly,,0,{49128B1D-252C-41B9-8465-4784846F31A3},2014-02-06T00:00:00.000Z,,
18097,IN,false,,Sydney,,Stewart,,0,{C0105075-6EED-4594-B440-E3F4406B624E},2013-08-22T00:00:00.000Z,,
18098,IN,false,,Edward,C,Lee,,2,{5A35F525-4486-480D-982F-DB4C7FF80F07},2014-02-06T00:00:00.000Z,,
18099,IN,false,,Marcus,M,Edwards,,0,{7FF5E9A0-8C60-4FFF-9E9A-B19562416FDA},2013-11-10T00:00:00.000Z,,
18100,IN,false,,Kyle,L,Li,,2,{8EFCCFC3-26CC-4204-95DE-94D5EBB4E2EC},2013-12-17T00:00:00.000Z,,
18101,IN,false,,Bailey,,Turner,,0,{2B26ABAD-8F6C-4C30-843D-F0FDEC08746F},2014-04-20T00:00:00.000Z,,
18102,IN,false,,Nicholas,G,Lewis,,2,{349CC42C-5AB6-4409-9E4B-0BECF10472E2},2013-07-07T00:00:00.000Z,,
18103,IN,false,,Chelsea,E,Gonzalez,,2,{64F3139E-01C1-455F-AD8D-0BEE0B0CA499},2014-05-12T00:00:00.000Z,,
18104,IN,false,,Taylor,,Coleman,,2,{BAAB266E-A690-458E-ACAC-7D3F8590E6AA},2013-09-02T00:00:00.000Z,,
18105,IN,false,,Destiny,S,Brooks,,1,{68C636C0-ECAF-4BFD-8478-79856A89D649},2013-08-26T00:00:00.000Z,,
18106,IN,false,,Carson,G,Alexander,,1,{B6AB3B45-8B43-49C1-AE2E-AF3A2091F588},2013-09-21T00:00:00.000Z,,
18107,IN,false,,Laura,,Liang,,2,{8A248D96-C3A4-48C6-8ED3-20C679583DD6},2014-06-05T00:00:00.000Z,,
18108,IN,false,,Colin,,Gao,,0,{D1E9E8BD-4E6D-460F-A5F1-B795A87F8D87},2014-02-01T00:00:00.000Z,,
18109,IN,false,,Samuel,,Campbell,,1,{A5649B67-E778-42C6-87A8-8C8D362973EB},2013-07-26T00:00:00.000Z,,
18110,IN,false,,Austin,B,Li,,2,{9EE975EC-DDE0-4453-8445-08A81A90C605},2013-07-06T00:00:00.000Z,,
18111,IN,false,,Timothy,M,Morris,,0,{3B926B24-B1CB-457A-8B32-BC723CBB6100},2013-07-18T00:00:00.000Z,,
18112,IN,false,,Sophia,D,Gonzalez,,0,{11A5771E-45FA-452B-91BE-F334D7240132},2013-11-10T00:00:00.000Z,,
18113,IN,false,,Abigail,,Simmons,,1,{4CC5DE11-3969-4C2E-BFB1-B5EA0ACDE745},2014-04-09T00:00:00.000Z,,
18114,IN,false,,Alexandria,L,Foster,,0,{710965F3-9753-46AD-A232-C57D9BC573F0},2014-06-16T00:00:00.000Z,,
18115,IN,false,,Richard,C,Young,,1,{C6F75C31-6421-42C4-B5CB-21AFDD028ED8},2014-04-25T00:00:00.000Z,,
18116,IN,false,,Thomas,,Li,,0,{0F412048-59C4-4D9C-A7AE-37E72ECDFDE0},2014-03-14T00:00:00.000Z,,
18117,IN,false,,Fernando,E,Washington,,2,{9A95456B-C8BE-40BC-9971-611A58AC4816},2014-05-25T00:00:00.000Z,,
18118,IN,false,,Megan,A,Reed,,2,{0E24783A-86E2-48EC-9AD9-EA917ED163D3},2014-05-01T00:00:00.000Z,,
18119,IN,false,,Shawn,D,Nath,,0,{A0756D7E-8F9B-486A-8E45-729AEA582F4F},2014-03-21T00:00:00.000Z,,
18120,IN,false,,Isabella,A,Martin,,0,{401DE7FA-7C70-41B8-9CE0-6DED9FCE4C51},2014-02-06T00:00:00.000Z,,
18121,IN,false,,Madeline,,Young,,1,{055AE44C-E9E1-49FA-9355-EFFDCAC7CBA0},2014-02-16T00:00:00.000Z,,
18122,IN,false,,Justin,M,Hughes,,0,{3FF6F5D7-5470-4FEF-8039-6C36A4403B81},2014-03-27T00:00:00.000Z,,
18123,IN,false,,Emily,,Hughes,,0,{F075D2CC-F312-4085-A6BA-643732EACE31},2013-08-03T00:00:00.000Z,,
18124,IN,false,,Calvin,,Chander,,0,{4B16DCD9-6C48-412D-8722-FFC411B84DF8},2014-02-16T00:00:00.000Z,,
18125,IN,false,,Leah,,Cai,,0,{8388085B-0DB2-4E3A-A8F2-A2498CAA4016},2012-05-31T00:00:00.000Z,,
18126,IN,false,,Larry,C,Ortega,,0,{B39B47A3-BDFE-40BC-B74B-3661BB568CCA},2013-04-23T00:00:00.000Z,,
18127,IN,false,,Franklin,K,He,,2,{641BB358-02E4-42B3-8972-327F409F40E3},2013-04-05T00:00:00.000Z,,
18128,IN,false,,Roberto,D,Suarez,,2,{14FDAB33-CB90-4D02-BD79-0AA586995065},2013-09-15T00:00:00.000Z,,
18129,IN,false,,Elizabeth,J,Rodriguez,,1,{B5AACF5D-85FA-486A-910C-46CE3A196F3D},2013-11-05T00:00:00.000Z,,
18130,IN,false,,Kaitlyn,D,Mitchell,,0,{E3C8D9A7-1C20-450C-BD61-1AB917AFEF23},2012-06-09T00:00:00.000Z,,
18131,IN,false,,Ann,B,Malhotra,,0,{4138621A-E483-44A0-A625-03A6BAFA46B5},2012-02-16T00:00:00.000Z,,
